Host.Species,Lake,Year,Julian.Day,Julian,Date,Total,pasteuria.inf,metsch.inf,scarlet.inf,brood.inf,larssonia.inf,spider.inf,gurleya.inf,micG.inf,pasteuria.prev,metsch.prev,scarlet.prev,brood.prev,larssonia.prev,spider.prev,gurleya.prev,micG.prev,Host.Density,Total.Density,Dentifera.density,Pulicaria.density,Retrocurva.density,Ceriodaphnia.density,Dubia.density,Parvula.density,Ambigua.density,Mendotae.density
dentifera,Gosling,2016,2016274,274,30-Sep-16,292,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,15050.1,114954.2,15050.1,0,0,97610.8,0,2150,143.3,0
dentifera,Gosling,2016,2016277,277,3-Oct-16,245,3,0,0,0,0,0,0,NA,0.0122448979591837,0,0,0,0,0,0,NA,13760.1,83420.6,13760.1,215,0,64070.5,0,4730,645,0
dentifera,Gosling,2016,2016280,280,6-Oct-16,203,2,0,0,0,1,0,0,NA,0.00985221674876847,0,0,0,0.00492610837438424,0,0,NA,8815.1,119971,8815.1,0,0,106640.9,0,4515,0,0
dentifera,Gosling,2016,2016283,283,9-Oct-16,239,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,25370.2,188556.5,25370.2,0,0,150071.2,0,11180.1,1935,0
dentifera,Gosling,2016,2016286,286,12-Oct-16,207,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,24510.2,100764.2,24510.2,0,0,70090.6,0,5303.4,860,0
dentifera,Gosling,2016,2016289,289,15-Oct-16,264,0,0,0,2,0,0,0,NA,0,0,0,0.00757575757575758,0,0,0,NA,11753.4,43409.9,11753.4,0,368.6,28093.6,0,2948.6,245.7,0
dentifera,Gosling,2016,2016292,292,18-Oct-16,208,0,0,0,2,0,0,0,NA,0,0,0,0.00961538461538462,0,0,0,NA,9245.1,76755.7,9245.1,215,430,57620.5,0,7310.1,1935,0
dentifera,Gosling,2016,2016295,295,21-Oct-16,239,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,17200.1,66363.8,17200.1,0,0,40850.3,0,8026.7,286.7,0
dentifera,Gosling,2016,2016298,298,24-Oct-16,215,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,20353.5,49249.7,20353.5,516,0,24940.2,0,2752,688,0
dentifera,Gosling,2016,2016301,301,27-Oct-16,201,0,0,0,1,0,0,0,NA,0,0,0,0.00497512437810945,0,0,0,NA,21500.2,56473.9,21500.2,0,0,32680.3,0,1146.7,1146.7,0
dentifera,Gosling,2016,2016304,304,30-Oct-16,156,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,4945,19350.1,4945,0,107.5,12255.1,0,1827.5,215,0
dentifera,Gosling,2016,2016307,307,2-Nov-16,189,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,8385.1,24295.2,8385.1,0,0,12685.1,0,3225,0,0
dentifera,Gosling,2016,2016310,310,5-Nov-16,71,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,7095.1,22145.2,7095.1,0,430,12900.1,0,1290,430,0
dentifera,Gosling,2016,2016313,313,8-Nov-16,105,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,5590,13186.7,5590,0,143.3,5303.4,0,1720,430,0
dentifera,Gosling,2016,2016316,316,11-Nov-16,82,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,3010,8886.7,3010,0,0,3440,0,2293.4,143.3,0
parvula,Gosling,2016,2016208,208,26-Jul-16,14,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,860,65790.5,14190.1,0,0,49880.4,0,860,860,0
parvula,Gosling,2016,2016211,211,29-Jul-16,75,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,5160,142331.1,20210.2,0,0,116100.9,0,5160,860,0
parvula,Gosling,2016,2016214,214,1-Aug-16,64,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,5733.4,162398.1,26946.9,0,0,129431.1,0,5733.4,286.7,0
parvula,Gosling,2016,2016217,217,4-Aug-16,190,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,9030.1,190921.6,26230.2,0,430,154371.3,0,9030.1,860,0
parvula,Gosling,2016,2016220,220,7-Aug-16,212,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,13545.1,362922.9,62780.5,215,0,284232.3,0,13545.1,2150,0
parvula,Gosling,2016,2016223,223,10-Aug-16,194,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,4300,154371.2,17200.1,0,0,131581.1,0,4300,1290,0
parvula,Gosling,2016,2016226,226,13-Aug-16,134,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,12470.1,257572.1,22360.2,215,0,221451.8,0,12470.1,1075,0
parvula,Gosling,2016,2016229,229,16-Aug-16,43,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,430,143191.1,27950.2,0,0,114810.9,0,430,0,0
parvula,Gosling,2016,2016232,232,19-Aug-16,65,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,5590,344002.7,39130.3,0,0,299282.4,0,5590,0,0
parvula,Gosling,2016,2016235,235,22-Aug-16,101,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,7740.1,463113.7,43000.3,860,0,411083.3,0,7740.1,430,0
parvula,Gosling,2016,2016238,238,25-Aug-16,199,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,8600.1,264237.2,45580.4,0,0,208981.7,0,8600.1,1075,0
parvula,Gosling,2016,2016241,241,28-Aug-16,136,0,0,0,1,0,0,0,NA,0,0,0,0.00735294117647059,0,0,0,NA,12613.4,147204.5,19350.2,0,0,114380.9,0,12613.4,860,0
parvula,Gosling,2016,2016244,244,31-Aug-16,75,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,3440,115885.9,16340.1,645,0,95460.8,0,3440,0,0
parvula,Gosling,2016,2016247,247,3-Sep-16,89,0,0,0,1,0,0,0,NA,0,0,0,0.0112359550561798,0,0,0,NA,4054.3,222926.1,34830.3,0,0,184041.5,0,4054.3,0,0
parvula,Gosling,2016,2016250,250,6-Sep-16,100,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,3010,157166.3,35260.3,860,215,117821,0,3010,0,0
parvula,Gosling,2016,2016253,253,9-Sep-16,137,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,3440,177591.4,51170.4,430,0,122551,0,3440,0,0
parvula,Gosling,2016,2016256,256,12-Sep-16,33,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,4730,136741.1,25370.2,430,0,105780.9,0,4730,430,0
parvula,Gosling,2016,2016259,259,15-Sep-16,136,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,3440,180601.4,27950.2,0,0,149211.2,0,3440,0,0
parvula,Gosling,2016,2016262,262,18-Sep-16,83,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,2293.4,274772.2,61633.8,0,0,210271.7,0,2293.4,573.3,0
parvula,Gosling,2016,2016265,265,21-Sep-16,146,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,3655,172216.3,17200.1,0,0,151361.2,0,3655,0,0
parvula,Gosling,2016,2016268,268,24-Sep-16,155,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,15910.1,296702.4,85140.7,0,0,195221.6,0,15910.1,430,0
parvula,Gosling,2016,2016271,271,27-Sep-16,333,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,13473.4,135307.7,29670.2,0,286.7,91590.7,0,13473.4,286.7,0
parvula,Gosling,2016,2016274,274,30-Sep-16,57,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,2150,114954.2,15050.1,0,0,97610.8,0,2150,143.3,0
parvula,Gosling,2016,2016277,277,3-Oct-16,120,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,4730,83420.6,13760.1,215,0,64070.5,0,4730,645,0
parvula,Gosling,2016,2016280,280,6-Oct-16,119,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,4515,119971,8815.1,0,0,106640.9,0,4515,0,0
parvula,Gosling,2016,2016283,283,9-Oct-16,196,0,0,0,2,0,0,0,NA,0,0,0,0.0102040816326531,0,0,0,NA,11180.1,188556.5,25370.2,0,0,150071.2,0,11180.1,1935,0
parvula,Gosling,2016,2016286,286,12-Oct-16,88,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,5303.4,100764.2,24510.2,0,0,70090.6,0,5303.4,860,0
parvula,Gosling,2016,2016289,289,15-Oct-16,72,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,2948.6,43409.9,11753.4,0,368.6,28093.6,0,2948.6,245.7,0
parvula,Gosling,2016,2016292,292,18-Oct-16,141,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,7310.1,76755.7,9245.1,215,430,57620.5,0,7310.1,1935,0
parvula,Gosling,2016,2016295,295,21-Oct-16,202,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,8026.7,66363.8,17200.1,0,0,40850.3,0,8026.7,286.7,0
parvula,Gosling,2016,2016298,298,24-Oct-16,55,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,2752,49249.7,20353.5,516,0,24940.2,0,2752,688,0
parvula,Gosling,2016,2016301,301,27-Oct-16,46,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,1146.7,56473.9,21500.2,0,0,32680.3,0,1146.7,1146.7,0
parvula,Gosling,2016,2016304,304,30-Oct-16,52,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,1827.5,19350.1,4945,0,107.5,12255.1,0,1827.5,215,0
parvula,Gosling,2016,2016307,307,2-Nov-16,46,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,3225,24295.2,8385.1,0,0,12685.1,0,3225,0,0
parvula,Gosling,2016,2016310,310,5-Nov-16,16,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1290,22145.2,7095.1,0,430,12900.1,0,1290,430,0
parvula,Gosling,2016,2016313,313,8-Nov-16,67,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,1720,13186.7,5590,0,143.3,5303.4,0,1720,430,0
parvula,Gosling,2016,2016316,316,11-Nov-16,60,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,2293.4,8886.7,3010,0,0,3440,0,2293.4,143.3,0
pulicaria,Gosling,2016,2016208,208,26-Jul-16,2,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,65790.5,14190.1,0,0,49880.4,0,860,860,0
pulicaria,Gosling,2016,2016211,211,29-Jul-16,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,142331.1,20210.2,0,0,116100.9,0,5160,860,0
pulicaria,Gosling,2016,2016223,223,10-Aug-16,8,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,154371.2,17200.1,0,0,131581.1,0,4300,1290,0
pulicaria,Gosling,2016,2016229,229,16-Aug-16,3,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,143191.1,27950.2,0,0,114810.9,0,430,0,0
pulicaria,Gosling,2016,2016235,235,22-Aug-16,5,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,860,463113.7,43000.3,860,0,411083.3,0,7740.1,430,0
pulicaria,Gosling,2016,2016241,241,28-Aug-16,3,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,147204.5,19350.2,0,0,114380.9,0,12613.4,860,0
pulicaria,Gosling,2016,2016247,247,3-Sep-16,3,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,222926.1,34830.3,0,0,184041.5,0,4054.3,0,0
pulicaria,Gosling,2016,2016250,250,6-Sep-16,3,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,860,157166.3,35260.3,860,215,117821,0,3010,0,0
pulicaria,Gosling,2016,2016256,256,12-Sep-16,15,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,430,136741.1,25370.2,430,0,105780.9,0,4730,430,0
pulicaria,Gosling,2016,2016262,262,18-Sep-16,2,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,274772.2,61633.8,0,0,210271.7,0,2293.4,573.3,0
pulicaria,Gosling,2016,2016265,265,21-Sep-16,7,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,172216.3,17200.1,0,0,151361.2,0,3655,0,0
pulicaria,Gosling,2016,2016271,271,27-Sep-16,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,135307.7,29670.2,0,286.7,91590.7,0,13473.4,286.7,0
pulicaria,Gosling,2016,2016274,274,30-Sep-16,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,114954.2,15050.1,0,0,97610.8,0,2150,143.3,0
pulicaria,Gosling,2016,2016277,277,3-Oct-16,2,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,215,83420.6,13760.1,215,0,64070.5,0,4730,645,0
pulicaria,Gosling,2016,2016286,286,12-Oct-16,2,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,100764.2,24510.2,0,0,70090.6,0,5303.4,860,0
pulicaria,Gosling,2016,2016289,289,15-Oct-16,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,43409.9,11753.4,0,368.6,28093.6,0,2948.6,245.7,0
pulicaria,Gosling,2016,2016295,295,21-Oct-16,3,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,66363.8,17200.1,0,0,40850.3,0,8026.7,286.7,0
pulicaria,Gosling,2016,2016304,304,30-Oct-16,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,19350.1,4945,0,107.5,12255.1,0,1827.5,215,0
pulicaria,Gosling,2016,2016310,310,5-Nov-16,2,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,22145.2,7095.1,0,430,12900.1,0,1290,430,0
retrocurva,Gosling,2016,2016229,229,16-Aug-16,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,143191.1,27950.2,0,0,114810.9,0,430,0,0
retrocurva,Gosling,2016,2016235,235,22-Aug-16,2,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,463113.7,43000.3,860,0,411083.3,0,7740.1,430,0
retrocurva,Gosling,2016,2016241,241,28-Aug-16,2,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,147204.5,19350.2,0,0,114380.9,0,12613.4,860,0
retrocurva,Gosling,2016,2016244,244,31-Aug-16,2,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,115885.9,16340.1,645,0,95460.8,0,3440,0,0
retrocurva,Gosling,2016,2016247,247,3-Sep-16,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,222926.1,34830.3,0,0,184041.5,0,4054.3,0,0
retrocurva,Gosling,2016,2016265,265,21-Sep-16,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,172216.3,17200.1,0,0,151361.2,0,3655,0,0
retrocurva,Gosling,2016,2016274,274,30-Sep-16,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,114954.2,15050.1,0,0,97610.8,0,2150,143.3,0
retrocurva,Gosling,2016,2016277,277,3-Oct-16,2,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,83420.6,13760.1,215,0,64070.5,0,4730,645,0
retrocurva,Gosling,2016,2016283,283,9-Oct-16,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,188556.5,25370.2,0,0,150071.2,0,11180.1,1935,0
retrocurva,Gosling,2016,2016292,292,18-Oct-16,4,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,430,76755.7,9245.1,215,430,57620.5,0,7310.1,1935,0
retrocurva,Gosling,2016,2016295,295,21-Oct-16,2,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,66363.8,17200.1,0,0,40850.3,0,8026.7,286.7,0
retrocurva,Gosling,2016,2016298,298,24-Oct-16,2,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,49249.7,20353.5,516,0,24940.2,0,2752,688,0
retrocurva,Gosling,2016,2016301,301,27-Oct-16,3,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,56473.9,21500.2,0,0,32680.3,0,1146.7,1146.7,0
retrocurva,Gosling,2016,2016307,307,2-Nov-16,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,24295.2,8385.1,0,0,12685.1,0,3225,0,0
retrocurva,Gosling,2016,2016310,310,5-Nov-16,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,430,22145.2,7095.1,0,430,12900.1,0,1290,430,0
retrocurva,Gosling,2016,2016313,313,8-Nov-16,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,143.3,13186.7,5590,0,143.3,5303.4,0,1720,430,0
retrocurva,Gosling,2016,2016316,316,11-Nov-16,2,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,8886.7,3010,0,0,3440,0,2293.4,143.3,0
ambigua,LittleAppleton,2016,2016228,228,15-Aug-16,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,64930.5,62135.5,0,215,2580,0,0,0,0
ambigua,LittleAppleton,2016,2016257,257,13-Sep-16,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,55327.2,49092.1,0,161.3,6020,0,53.8,0,0
ceriodaphnia,LittleAppleton,2016,2016200,200,18-Jul-16,16,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,2580,233921.9,230051.9,860,0,2580,0,430,0,0
ceriodaphnia,LittleAppleton,2016,2016216,216,3-Aug-16,63,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,3010,86000.7,81270.7,0,1505,3010,215,0,0,0
ceriodaphnia,LittleAppleton,2016,2016228,228,15-Aug-16,219,0,0,0,2,0,0,0,NA,0,0,0,0.0091324200913242,0,0,0,NA,2580,64930.5,62135.5,0,215,2580,0,0,0,0
ceriodaphnia,LittleAppleton,2016,2016243,243,30-Aug-16,43,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,860,37625.3,36335.3,0,430,860,0,0,0,0
ceriodaphnia,LittleAppleton,2016,2016257,257,13-Sep-16,254,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0.00393700787401575,NA,6020,55327.2,49092.1,0,161.3,6020,0,53.8,0,0
ceriodaphnia,LittleAppleton,2016,2016270,270,26-Sep-16,205,0,0,0,1,0,0,0,NA,0,0,0,0.0048780487804878,0,0,0,NA,15766.8,36645.9,20783.5,0,0,15766.8,95.6,0,0,0
ceriodaphnia,LittleAppleton,2016,2016284,284,10-Oct-16,208,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,28810.2,66435.5,37625.3,0,0,28810.2,0,0,0,0
ceriodaphnia,LittleAppleton,2016,2016300,300,26-Oct-16,292,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,9675.1,85140.7,75465.6,0,0,9675.1,0,0,0,0
ceriodaphnia,LittleAppleton,2016,2016312,312,7-Nov-16,88,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,1290,23650.2,22360.2,0,0,1290,0,0,0,0
dentifera,LittleAppleton,2016,2016200,200,18-Jul-16,207,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,230051.9,233921.9,230051.9,860,0,2580,0,430,0,0
dentifera,LittleAppleton,2016,2016216,216,3-Aug-16,341,1,0,2,0,0,0,0,NA,0.00293255131964809,0,0.00586510263929619,0,0,0,0,NA,81270.7,86000.7,81270.7,0,1505,3010,215,0,0,0
dentifera,LittleAppleton,2016,2016228,228,15-Aug-16,266,3,0,0,0,0,0,0,NA,0.0112781954887218,0,0,0,0,0,0,NA,62135.5,64930.5,62135.5,0,215,2580,0,0,0,0
dentifera,LittleAppleton,2016,2016243,243,30-Aug-16,211,6,0,0,0,0,0,0,NA,0.028436018957346,0,0,0,0,0,0,NA,36335.3,37625.3,36335.3,0,430,860,0,0,0,0
dentifera,LittleAppleton,2016,2016257,257,13-Sep-16,437,19,0,0,0,0,0,0,NA,0.0434782608695652,0,0,0,0,0,0,NA,49092.1,55327.2,49092.1,0,161.3,6020,0,53.8,0,0
dentifera,LittleAppleton,2016,2016270,270,26-Sep-16,237,14,0,0,0,0,0,0,NA,0.0590717299578059,0,0,0,0,0,0,NA,20783.5,36645.9,20783.5,0,0,15766.8,95.6,0,0,0
dentifera,LittleAppleton,2016,2016284,284,10-Oct-16,261,5,0,0,2,0,0,0,NA,0.0191570881226054,0,0,0.00766283524904215,0,0,0,NA,37625.3,66435.5,37625.3,0,0,28810.2,0,0,0,0
dentifera,LittleAppleton,2016,2016300,300,26-Oct-16,473,3,0,0,0,0,0,0,NA,0.00634249471458774,0,0,0,0,0,0,NA,75465.6,85140.7,75465.6,0,0,9675.1,0,0,0,0
dentifera,LittleAppleton,2016,2016312,312,7-Nov-16,230,1,0,0,0,0,0,0,NA,0.00434782608695652,0,0,0,0,0,0,NA,22360.2,23650.2,22360.2,0,0,1290,0,0,0,0
dubia,LittleAppleton,2016,2016200,200,18-Jul-16,207,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,233921.9,230051.9,860,0,2580,0,430,0,0
dubia,LittleAppleton,2016,2016257,257,13-Sep-16,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,55327.2,49092.1,0,161.3,6020,0,53.8,0,0
dubia,LittleAppleton,2016,2016270,270,26-Sep-16,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,95.6,36645.9,20783.5,0,0,15766.8,95.6,0,0,0
parvula,LittleAppleton,2016,2016200,200,18-Jul-16,5,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,430,233921.9,230051.9,860,0,2580,0,430,0,0
parvula,LittleAppleton,2016,2016216,216,3-Aug-16,2,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,86000.7,81270.7,0,1505,3010,215,0,0,0
parvula,LittleAppleton,2016,2016257,257,13-Sep-16,6,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,53.8,55327.2,49092.1,0,161.3,6020,0,53.8,0,0
parvula,LittleAppleton,2016,2016284,284,10-Oct-16,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,66435.5,37625.3,0,0,28810.2,0,0,0,0
pulicaria,LittleAppleton,2016,2016200,200,18-Jul-16,2,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,860,233921.9,230051.9,860,0,2580,0,430,0,0
pulicaria,LittleAppleton,2016,2016216,216,3-Aug-16,2,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,86000.7,81270.7,0,1505,3010,215,0,0,0
retrocurva,LittleAppleton,2016,2016216,216,3-Aug-16,2,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,1505,86000.7,81270.7,0,1505,3010,215,0,0,0
retrocurva,LittleAppleton,2016,2016228,228,15-Aug-16,6,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,215,64930.5,62135.5,0,215,2580,0,0,0,0
retrocurva,LittleAppleton,2016,2016243,243,30-Aug-16,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,430,37625.3,36335.3,0,430,860,0,0,0,0
retrocurva,LittleAppleton,2016,2016257,257,13-Sep-16,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,161.3,55327.2,49092.1,0,161.3,6020,0,53.8,0,0
retrocurva,LittleAppleton,2016,2016270,270,26-Sep-16,4,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,36645.9,20783.5,0,0,15766.8,95.6,0,0,0
retrocurva,LittleAppleton,2016,2016284,284,10-Oct-16,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,66435.5,37625.3,0,0,28810.2,0,0,0,0
retrocurva,LittleAppleton,2016,2016300,300,26-Oct-16,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,85140.7,75465.6,0,0,9675.1,0,0,0,0
ambigua,Mill,2016,2016202,202,20-Jul-16,6,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,645,96535.7,4730,0,81700.7,5805,0,3655,645,0
ambigua,Mill,2016,2016230,230,17-Aug-16,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,96750.7,13760.1,0,78690.6,3440,0,860,0,0
ambigua,Mill,2016,2016242,242,29-Aug-16,2,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,286.7,57333.9,22360.2,286.7,33540.3,286.7,0,573.3,286.7,0
ambigua,Mill,2016,2016258,258,14-Sep-16,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,23220.2,16512.1,0,6192.1,344,0,172,0,0
ambigua,Mill,2016,2016314,314,9-Nov-16,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,101480.8,3440,0,98040.8,0,0,0,0,0
ceriodaphnia,Mill,2016,2016202,202,20-Jul-16,45,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,5805,96535.7,4730,0,81700.7,5805,0,3655,645,0
ceriodaphnia,Mill,2016,2016215,215,2-Aug-16,2,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,344,30659.2,1204,0,28595.2,344,0,344,0,0
ceriodaphnia,Mill,2016,2016230,230,17-Aug-16,41,0,4,0,10,0,0,0,NA,0,0.0975609756097561,0,0.24390243902439,0,0,0,NA,3440,96750.7,13760.1,0,78690.6,3440,0,860,0,0
ceriodaphnia,Mill,2016,2016242,242,29-Aug-16,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,286.7,57333.9,22360.2,286.7,33540.3,286.7,0,573.3,286.7,0
ceriodaphnia,Mill,2016,2016258,258,14-Sep-16,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,344,23220.2,16512.1,0,6192.1,344,0,172,0,0
ceriodaphnia,Mill,2016,2016272,272,28-Sep-16,7,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,430,64070.5,12470.1,0,51170.4,430,0,0,0,0
ceriodaphnia,Mill,2016,2016288,288,14-Oct-16,3,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,215,46010.4,10105.1,0,35690.3,215,0,0,0,0
ceriodaphnia,Mill,2016,2016299,299,25-Oct-16,6,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,286.7,23614.4,2687.5,0,20640.2,286.7,0,0,0,0
ceriodaphnia,Mill,2016,2016314,314,9-Nov-16,8,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,101480.8,3440,0,98040.8,0,0,0,0,0
dentifera,Mill,2016,2016202,202,20-Jul-16,73,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,4730,96535.7,4730,0,81700.7,5805,0,3655,645,0
dentifera,Mill,2016,2016215,215,2-Aug-16,40,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,1204,30659.2,1204,0,28595.2,344,0,344,0,0
dentifera,Mill,2016,2016230,230,17-Aug-16,308,5,2,0,2,5,0,0,NA,0.0162337662337662,0.00649350649350649,0,0.00649350649350649,0.0162337662337662,0,0,NA,13760.1,96750.7,13760.1,0,78690.6,3440,0,860,0,0
dentifera,Mill,2016,2016242,242,29-Aug-16,200,3,1,0,0,0,0,0,NA,0.015,0.005,0,0,0,0,0,NA,22360.2,57333.9,22360.2,286.7,33540.3,286.7,0,573.3,286.7,0
